CourseCode,CourseName,Origin,Question,OptionA,OptionB,OptionC,OptionD,OptionE,OptionF,Answer,RelatedTextbook,RelatedChapter
BSCN9200,Family Health,T,"In the 5 W’s of Relating, “What am I privileging or ignoring?” refers to which W?",What are you relating to?,Who are you relating to?,When are you relating?,Where are you relating?,,,B,Canadian Fundamentals of Nursing,20 - Family Health
BSCN9200,Family Health,T,Which statements about the Calgary Family Assessment Model (CFAM) are accurate?,"It is a relational, strengths-focused practice model",It can be consulted during discussions about family issues,All subcategories apply to every family,It helps nurses explore how they are relating,It is used in nursing schools worldwide,,A|B|E,Canadian Fundamentals of Nursing,20 - Family Health
BSCN9200,Family Health,T,Influence within families can take which forms?,Instrumental,Executive,Physical,Conceptual,Psychological,,A|C|E,Canadian Fundamentals of Nursing,20 - Family Health
BSCN9200,Family Health,T,The number of deaths of infants younger than age 28 days per 1 000 live births is termed which of the following?,Infant death rate,Neonatal birth rate,Neonatal morbidity rate,Neonatal mortality rate,,,D,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,T,An organization that sets standards of practice for nursing would be which of the following?,Society of Obstetricians and Gynaecologists of Canada (SOGC),Canadian Nurses Association (CNA),Utilization review committee,Canadian Paediatric Society (CPS),,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,T,The nurse is providing evidence‑informed care when the care provided does which of the following?,Adheres to hospital procedure book guidelines,Is based on protocols learned in nursing school,Is provided on the basis of a request of the charge nurse or health care provider,Is provided on the basis of what has been published in a professional journal or text,,,D,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,T,Which source would the nurse use to determine whether a specific nursing activity is within the scope of practice of a practical nurse?,Nursing textbook,Nursing procedure manual,Head nurse or nurse manager,Provincial nursing regulatory body,,,D,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,T,Which of the following are agencies that focus on global health and development?,World Health Organization,United Nations,Public Health Agency of Canada,Canadian Nurses Association,,,A|B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,T,Nursing organizations that suggest standards of care in maternal–child nursing include which of the following?,CAPWHN,CNA,QSEN,CPS,,,A|B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,T,Which of the following social determinants of health are specific to Indigenous peoples?,Colonization,Residential schools,Employment and working conditions,Cultural genocide,Biology and genetic endowment,,A|B|D,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,T,A pregnant person living in a remote northern community has been informed that once their pregnancy reaches 36 weeks they must relocate to a larger centre until birth. This is an example of:,Family-centered care,Health inequality,Technological advances in health care,Social determinants of health,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,T,A group of people are discussing childbirth experiences. Which statement would most likely indicate that a person gave birth in the 1950s?,My partner stayed with me throughout labour and birth,The unit allowed me to give birth and recover in the same room,I was discharged from the hospital 1 week following the birth,The birthing centre rooms were decorated in a homelike fashion,,,C,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,T,A nursing student asks how to provide culturally competent care for 2SLGBTQ1+ patients. The first step is to:,Research credible information,Interview a 2SLGBTQ1+ person,Reflect on one’s own beliefs and biases,Join a support group advocating for 2SLGBTQ1+ people,,,C,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,T,"A nurse sends a diabetic educator the patient’s admission details, history, and diagnosis before discharge teaching. This is an example of:",Coordination of care,Accountability in nursing care,Global health,Health promotion,,,A,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,T,Which diagnosis is the nurse legally responsible to report?,Bronchiolitis,Sexually transmitted infection,Acute otitis media,Strep throat,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,T,What is true of family‑centred care?,The nurse’s role is to enter into a partnership with the family,Health care professionals are the primary decision makers,Family involvement during pregnancy and birth is integral,Families contribute their ability to accept and maintain control over health care,When a child is sick this impacts the whole family,,A|C|D|E,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,T,The Baby‑Friendly Initiative’s (BFI) main goal is to ensure infants are breastfed for 12 months.,TRUE,FALSE,,,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,T,"According to the FCMNC National Guidelines, early parent–infant attachment is critical for newborn development and healthy families.",TRUE,FALSE,,,,,A,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,Obstetrics focuses on care during which period?,"Pregnancy, childbirth, postpartum",Infancy,Adolescence,Older adulthood,,,A,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,"Before the 1900s, most births in Canada occurred:",In hospitals,At home with midwives or relatives,In birthing centres,With physicians only,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,Early lying‑in hospitals had high morbidity and mortality due to:,Advanced technology,Poor conditions and care,Lack of patients,Overuse of medication,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,Which organization sets perinatal standards in Canada?,CPS,SOGC,CANN,CAPN,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,Which organization represents Canadian midwives?,CAPWHN,CAM,CANN,CPS,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,PIPEDA primarily governs:,Nursing education,Protection of personal health information,Hospital funding,Scope of practice,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,Mandatory reporting is required when:,A nurse is late for work,A nurse poses serious risk of harm,A patient disagrees with care,A nurse changes departments,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,Immigrant families may struggle to access healthcare due to:,High literacy,Language barriers,Low birth rates,Excessive resources,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,Professional translators are recommended because:,Family members always translate accurately,They ensure effective and safe communication,They reduce appointment time,They replace nurses,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,Cultural competence in healthcare means:,Ignoring cultural differences,Providing care aligned with cultural beliefs,Using only Western medicine,Avoiding discussion of culture,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,Indigenous health approaches emphasize:,Ignoring traditional practices,Cultural safety and historical context,Strict biomedical care,Uniform treatment for all groups,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,LGBTQ2+ individuals may avoid healthcare due to:,Short wait times,Heteronormativity and discrimination,Excessive support,Overrepresentation in care,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,Family‑centred care places the family at the core of:,Diagnosis only,"Planning, decision‑making, and care",Billing processes,Hospital administration,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,Affective nurturance refers to:,Discipline,Emotional support and love,Financial stability,Educational achievement,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,FCMNC views pregnancy and birth as:,Medical emergencies,"Normal, healthy life events",High‑risk by default,Rare occurrences,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,Which FCMNC principle emphasizes culturally appropriate care?,Holistic approach,Evidence‑informed practice,Cultural appropriateness,Collaborative care,,,C,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,Midwives in Canada primarily care for:,High‑risk pregnancies,Low‑risk pregnancies,Only postpartum patients,Only newborns,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,The Baby‑Friendly Initiative requires:,Marketing formula,Written infant feeding policy,Limiting breastfeeding support,Avoiding skin‑to‑skin contact,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,Trauma‑informed care emphasizes:,Hierarchy and authority,Power sharing and safety,Ignoring past trauma,Strict discipline,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
BSCN9200,Family Health,AI,Advanced Practice Nurses include:,Personal support workers,Nurse Practitioners and CNS,Paramedics,Hospital administrators,,,B,Leifer's Introduction to Maternity & Pediatric Nursing,1 - Overview of Perinatal & Pediatric Nursing in Canada
